(EngineCore pid=1464928) INFO 09-02 19:24:43 [timed_mp_connector.py:99] TIMER pid=1464928 role=SCHEDULER steps=200 wall_ms/step=2120.07 hooks_ms/step=7.856 cpu_busy=0.12 | build_connector_meta=0.835(1.0x) get_finished_count=0.000(0.0x) get_num_new_matched_tokens=6.976(0.1x) on_new_request=0.001(0.5x) request_finished=0.006(0.1x) request_finished_all_groups=0.006(0.1x) take_events=0.001(1.0x) update_connector_output=0.002(1.0x) update_state_after_alloc=0.029(0.1x)
(Worker_TP1 pid=1465341) INFO 09-02 19:27:29 [timed_mp_connector.py:99] TIMER pid=1465341 role=WORKER steps=200 wall_ms/step=90.34 hooks_ms/step=0.760 cpu_busy=1.94 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.101(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.052(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.048(36.0x) wait_for_save=0.541(1.0x)
(Worker_TP4 pid=1465344) INFO 09-02 19:27:29 [timed_mp_connector.py:99] TIMER pid=1465344 role=WORKER steps=200 wall_ms/step=90.49 hooks_ms/step=0.760 cpu_busy=1.86 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.103(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.057(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.056(36.0x) wait_for_save=0.528(1.0x)
(EngineCore pid=1464928) INFO 09-02 19:27:47 [timed_mp_connector.py:99] TIMER pid=1464928 role=SCHEDULER steps=200 wall_ms/step=91.42 hooks_ms/step=8.886 cpu_busy=0.94 | build_connector_meta=0.876(1.0x) get_num_new_matched_tokens=7.969(0.1x) on_new_request=0.001(0.3x) request_finished=0.005(0.1x) request_finished_all_groups=0.006(0.1x) take_events=0.001(1.0x) update_connector_output=0.002(1.0x) update_state_after_alloc=0.026(0.1x)
(Worker_TP3 pid=1465343) INFO 09-02 19:27:47 [timed_mp_connector.py:99] TIMER pid=1465343 role=WORKER steps=200 wall_ms/step=91.46 hooks_ms/step=0.780 cpu_busy=1.87 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.114(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.053(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.052(36.0x) wait_for_save=0.544(1.0x)
(Worker_TP1 pid=1465341) INFO 09-02 19:27:47 [timed_mp_connector.py:99] TIMER pid=1465341 role=WORKER steps=200 wall_ms/step=91.46 hooks_ms/step=0.735 cpu_busy=1.93 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.114(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.051(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.047(36.0x) wait_for_save=0.506(1.0x)
(Worker_TP4 pid=1465344) INFO 09-02 19:27:47 [timed_mp_connector.py:99] TIMER pid=1465344 role=WORKER steps=200 wall_ms/step=91.31 hooks_ms/step=0.795 cpu_busy=1.64 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.097(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.059(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.057(36.0x) wait_for_save=0.563(1.0x)
(Worker_TP5 pid=1465345) INFO 09-02 19:27:47 [timed_mp_connector.py:99] TIMER pid=1465345 role=WORKER steps=200 wall_ms/step=91.47 hooks_ms/step=0.712 cpu_busy=1.92 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.108(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.051(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.050(36.0x) wait_for_save=0.485(1.0x)
(Worker_TP2 pid=1465342) INFO 09-02 19:27:47 [timed_mp_connector.py:99] TIMER pid=1465342 role=WORKER steps=200 wall_ms/step=91.47 hooks_ms/step=0.758 cpu_busy=1.77 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.105(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.056(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.054(36.0x) wait_for_save=0.527(1.0x)
(Worker_TP6 pid=1465346) INFO 09-02 19:27:47 [timed_mp_connector.py:99] TIMER pid=1465346 role=WORKER steps=200 wall_ms/step=91.47 hooks_ms/step=0.737 cpu_busy=1.80 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.087(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.056(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.056(36.0x) wait_for_save=0.522(1.0x)
(Worker_TP0 pid=1465340) INFO 09-02 19:27:47 [timed_mp_connector.py:99] TIMER pid=1465340 role=WORKER steps=200 wall_ms/step=91.49 hooks_ms/step=0.774 cpu_busy=1.62 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.098(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.057(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.057(36.0x) wait_for_save=0.545(1.0x)
(Worker_TP7 pid=1465347) INFO 09-02 19:27:47 [timed_mp_connector.py:99] TIMER pid=1465347 role=WORKER steps=200 wall_ms/step=91.61 hooks_ms/step=0.763 cpu_busy=1.92 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.112(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.053(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.049(36.0x) wait_for_save=0.532(1.0x)
(EngineCore pid=1464928) INFO 09-02 19:28:05 [timed_mp_connector.py:99] TIMER pid=1464928 role=SCHEDULER steps=200 wall_ms/step=91.02 hooks_ms/step=8.929 cpu_busy=0.95 | build_connector_meta=0.914(1.0x) get_num_new_matched_tokens=7.830(0.1x) on_new_request=0.001(0.3x) request_finished=0.076(0.1x) request_finished_all_groups=0.077(0.1x) take_events=0.002(1.0x) update_connector_output=0.002(1.0x) update_state_after_alloc=0.027(0.1x)
(Worker_TP4 pid=1465344) INFO 09-02 19:28:05 [timed_mp_connector.py:99] TIMER pid=1465344 role=WORKER steps=200 wall_ms/step=90.95 hooks_ms/step=0.746 cpu_busy=1.72 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.070(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.060(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.059(36.0x) wait_for_save=0.538(1.0x)
(Worker_TP6 pid=1465346) INFO 09-02 19:28:05 [timed_mp_connector.py:99] TIMER pid=1465346 role=WORKER steps=200 wall_ms/step=90.95 hooks_ms/step=0.723 cpu_busy=1.93 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.120(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.053(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.053(36.0x) wait_for_save=0.481(1.0x)
(Worker_TP1 pid=1465341) INFO 09-02 19:28:05 [timed_mp_connector.py:99] TIMER pid=1465341 role=WORKER steps=200 wall_ms/step=90.96 hooks_ms/step=0.708 cpu_busy=1.94 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.091(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.051(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.047(36.0x) wait_for_save=0.502(1.0x)
(Worker_TP7 pid=1465347) INFO 09-02 19:28:05 [timed_mp_connector.py:99] TIMER pid=1465347 role=WORKER steps=200 wall_ms/step=90.81 hooks_ms/step=0.773 cpu_busy=1.93 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.089(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.052(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.049(36.0x) wait_for_save=0.566(1.0x)
(Worker_TP0 pid=1465340) INFO 09-02 19:28:05 [timed_mp_connector.py:99] TIMER pid=1465340 role=WORKER steps=200 wall_ms/step=90.93 hooks_ms/step=0.759 cpu_busy=1.81 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.108(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.054(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.053(36.0x) wait_for_save=0.529(1.0x)
(Worker_TP3 pid=1465343) INFO 09-02 19:28:05 [timed_mp_connector.py:99] TIMER pid=1465343 role=WORKER steps=200 wall_ms/step=90.96 hooks_ms/step=0.839 cpu_busy=1.60 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.089(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.058(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.056(36.0x) wait_for_save=0.618(1.0x)
(Worker_TP2 pid=1465342) INFO 09-02 19:28:05 [timed_mp_connector.py:99] TIMER pid=1465342 role=WORKER steps=200 wall_ms/step=90.95 hooks_ms/step=0.707 cpu_busy=1.84 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.096(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.055(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.052(36.0x) wait_for_save=0.487(1.0x)
(Worker_TP5 pid=1465345) INFO 09-02 19:28:06 [timed_mp_connector.py:99] TIMER pid=1465345 role=WORKER steps=200 wall_ms/step=91.28 hooks_ms/step=0.699 cpu_busy=1.83 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.081(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.054(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.052(36.0x) wait_for_save=0.495(1.0x)
(EngineCore pid=1464928) INFO 09-02 19:28:24 [timed_mp_connector.py:99] TIMER pid=1464928 role=SCHEDULER steps=200 wall_ms/step=92.07 hooks_ms/step=8.904 cpu_busy=0.94 | build_connector_meta=1.307(1.0x) get_num_new_matched_tokens=7.432(0.1x) on_new_request=0.001(0.3x) request_finished=0.067(0.1x) request_finished_all_groups=0.067(0.1x) take_events=0.001(1.0x) update_connector_output=0.002(1.0x) update_state_after_alloc=0.026(0.1x)
(Worker_TP2 pid=1465342) INFO 09-02 19:28:24 [timed_mp_connector.py:99] TIMER pid=1465342 role=WORKER steps=200 wall_ms/step=92.06 hooks_ms/step=0.801 cpu_busy=1.69 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.070(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.058(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.055(36.0x) wait_for_save=0.602(1.0x)
(Worker_TP5 pid=1465345) INFO 09-02 19:28:24 [timed_mp_connector.py:99] TIMER pid=1465345 role=WORKER steps=200 wall_ms/step=91.74 hooks_ms/step=0.720 cpu_busy=1.94 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.106(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.051(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.051(36.0x) wait_for_save=0.496(1.0x)
(Worker_TP6 pid=1465346) INFO 09-02 19:28:24 [timed_mp_connector.py:99] TIMER pid=1465346 role=WORKER steps=200 wall_ms/step=92.07 hooks_ms/step=0.732 cpu_busy=1.84 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.107(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.055(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.054(36.0x) wait_for_save=0.497(1.0x)
(Worker_TP4 pid=1465344) INFO 09-02 19:28:24 [timed_mp_connector.py:99] TIMER pid=1465344 role=WORKER steps=200 wall_ms/step=92.07 hooks_ms/step=0.781 cpu_busy=1.83 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.097(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.057(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.056(36.0x) wait_for_save=0.553(1.0x)
(Worker_TP3 pid=1465343) INFO 09-02 19:28:24 [timed_mp_connector.py:99] TIMER pid=1465343 role=WORKER steps=200 wall_ms/step=92.07 hooks_ms/step=0.774 cpu_busy=1.79 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.079(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.055(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.054(36.0x) wait_for_save=0.570(1.0x)
(Worker_TP0 pid=1465340) INFO 09-02 19:28:24 [timed_mp_connector.py:99] TIMER pid=1465340 role=WORKER steps=200 wall_ms/step=92.07 hooks_ms/step=0.775 cpu_busy=1.94 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.130(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.051(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.050(36.0x) wait_for_save=0.528(1.0x)
(Worker_TP1 pid=1465341) INFO 09-02 19:28:24 [timed_mp_connector.py:99] TIMER pid=1465341 role=WORKER steps=200 wall_ms/step=92.29 hooks_ms/step=0.832 cpu_busy=1.59 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.105(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.060(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.056(36.0x) wait_for_save=0.593(1.0x)
(Worker_TP7 pid=1465347) INFO 09-02 19:28:24 [timed_mp_connector.py:99] TIMER pid=1465347 role=WORKER steps=200 wall_ms/step=92.50 hooks_ms/step=0.780 cpu_busy=1.74 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.103(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.057(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.053(36.0x) wait_for_save=0.549(1.0x)
(EngineCore pid=1464928) INFO 09-02 19:28:42 [timed_mp_connector.py:99] TIMER pid=1464928 role=SCHEDULER steps=200 wall_ms/step=91.39 hooks_ms/step=8.014 cpu_busy=0.94 | build_connector_meta=0.798(1.0x) get_num_new_matched_tokens=7.173(0.1x) on_new_request=0.000(0.0x) request_finished=0.006(0.1x) request_finished_all_groups=0.006(0.1x) take_events=0.002(1.0x) update_connector_output=0.002(1.0x) update_state_after_alloc=0.027(0.1x)
(Worker_TP6 pid=1465346) INFO 09-02 19:28:42 [timed_mp_connector.py:99] TIMER pid=1465346 role=WORKER steps=200 wall_ms/step=91.39 hooks_ms/step=0.730 cpu_busy=1.81 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.100(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.057(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.054(36.0x) wait_for_save=0.502(1.0x)
(Worker_TP1 pid=1465341) INFO 09-02 19:28:42 [timed_mp_connector.py:99] TIMER pid=1465341 role=WORKER steps=200 wall_ms/step=91.16 hooks_ms/step=0.657 cpu_busy=1.93 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.095(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.052(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.048(36.0x) wait_for_save=0.447(1.0x)
(Worker_TP0 pid=1465340) INFO 09-02 19:28:42 [timed_mp_connector.py:99] TIMER pid=1465340 role=WORKER steps=200 wall_ms/step=91.39 hooks_ms/step=0.669 cpu_busy=1.81 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.063(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.005(1.0x) save_kv_layer=0.054(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.054(36.0x) wait_for_save=0.484(1.0x)
(Worker_TP7 pid=1465347) INFO 09-02 19:28:42 [timed_mp_connector.py:99] TIMER pid=1465347 role=WORKER steps=200 wall_ms/step=90.95 hooks_ms/step=0.683 cpu_busy=1.90 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.120(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.054(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.050(36.0x) wait_for_save=0.444(1.0x)
(Worker_TP3 pid=1465343) INFO 09-02 19:28:42 [timed_mp_connector.py:99] TIMER pid=1465343 role=WORKER steps=200 wall_ms/step=91.39 hooks_ms/step=0.661 cpu_busy=1.93 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.081(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.053(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.052(36.0x) wait_for_save=0.461(1.0x)
(Worker_TP2 pid=1465342) INFO 09-02 19:28:42 [timed_mp_connector.py:99] TIMER pid=1465342 role=WORKER steps=200 wall_ms/step=91.39 hooks_ms/step=0.777 cpu_busy=1.96 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.094(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.053(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.050(36.0x) wait_for_save=0.564(1.0x)
(Worker_TP5 pid=1465345) INFO 09-02 19:28:42 [timed_mp_connector.py:99] TIMER pid=1465345 role=WORKER steps=200 wall_ms/step=91.39 hooks_ms/step=0.758 cpu_busy=1.51 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.086(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.061(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.060(36.0x) wait_for_save=0.534(1.0x)
(Worker_TP4 pid=1465344) INFO 09-02 19:28:42 [timed_mp_connector.py:99] TIMER pid=1465344 role=WORKER steps=200 wall_ms/step=91.39 hooks_ms/step=0.729 cpu_busy=1.96 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.097(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.054(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.054(36.0x) wait_for_save=0.507(1.0x)
(EngineCore pid=1464928) INFO 09-02 19:29:00 [timed_mp_connector.py:99] TIMER pid=1464928 role=SCHEDULER steps=200 wall_ms/step=89.60 hooks_ms/step=8.048 cpu_busy=0.94 | build_connector_meta=0.696(1.0x) get_num_new_matched_tokens=7.314(0.1x) request_finished=0.005(0.1x) request_finished_all_groups=0.006(0.1x) take_events=0.001(1.0x) update_connector_output=0.002(1.0x) update_state_after_alloc=0.023(0.1x)
(Worker_TP7 pid=1465347) INFO 09-02 19:29:00 [timed_mp_connector.py:99] TIMER pid=1465347 role=WORKER steps=200 wall_ms/step=89.60 hooks_ms/step=0.724 cpu_busy=1.83 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.130(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.056(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.053(36.0x) wait_for_save=0.471(1.0x)
(Worker_TP1 pid=1465341) INFO 09-02 19:29:00 [timed_mp_connector.py:99] TIMER pid=1465341 role=WORKER steps=200 wall_ms/step=89.60 hooks_ms/step=0.656 cpu_busy=1.97 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.115(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.005(1.0x) save_kv_layer=0.050(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.047(36.0x) wait_for_save=0.429(1.0x)
(Worker_TP5 pid=1465345) INFO 09-02 19:29:00 [timed_mp_connector.py:99] TIMER pid=1465345 role=WORKER steps=200 wall_ms/step=89.60 hooks_ms/step=0.721 cpu_busy=1.85 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.099(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.054(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.053(36.0x) wait_for_save=0.499(1.0x)
(Worker_TP2 pid=1465342) INFO 09-02 19:29:00 [timed_mp_connector.py:99] TIMER pid=1465342 role=WORKER steps=200 wall_ms/step=89.60 hooks_ms/step=0.730 cpu_busy=1.96 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.124(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.005(1.0x) save_kv_layer=0.052(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.049(36.0x) wait_for_save=0.489(1.0x)
(Worker_TP0 pid=1465340) INFO 09-02 19:29:00 [timed_mp_connector.py:99] TIMER pid=1465340 role=WORKER steps=200 wall_ms/step=89.60 hooks_ms/step=0.658 cpu_busy=1.95 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.115(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.005(1.0x) save_kv_layer=0.051(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.049(36.0x) wait_for_save=0.429(1.0x)
(Worker_TP6 pid=1465346) INFO 09-02 19:29:00 [timed_mp_connector.py:99] TIMER pid=1465346 role=WORKER steps=200 wall_ms/step=89.60 hooks_ms/step=0.702 cpu_busy=1.84 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.080(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.054(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.054(36.0x) wait_for_save=0.497(1.0x)
(Worker_TP3 pid=1465343) INFO 09-02 19:29:00 [timed_mp_connector.py:99] TIMER pid=1465343 role=WORKER steps=200 wall_ms/step=90.00 hooks_ms/step=0.763 cpu_busy=1.64 | bind_connector_metadata=0.002(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.118(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.006(1.0x) save_kv_layer=0.059(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.057(36.0x) wait_for_save=0.514(1.0x)
